'CN=List- Marketing Corporate,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingCorporate@cobaltgroup.com|List- Marketing Corporate'
'CN=List- Marketing Emails,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingEmails@exchange.Cobaltgroup.com|List- Marketing Emails'
'CN=List- Marketing Emails,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingEmails@main.cobaltgroup.com|List- Marketing Emails'
'CN=List- Marketing Emails,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingEmails@cobalt.com|List- Marketing Emails'
'CN=List- Marketing Emails,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingEmails@cobaltgroup.com|List- Marketing Emails'
'CN=List- Marketing Leaders,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingLeaders@exchange.Cobaltgroup.com|List- Marketing Leaders'
'CN=List- Marketing Leaders,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingLeaders@main.cobaltgroup.com|List- Marketing Leaders'
'CN=List- Marketing Leaders,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingLeaders@cobalt.com|List- Marketing Leaders'
'CN=List- Marketing Leaders,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingLeaders@cobaltgroup.com|List- Marketing Leaders'
'CN=List- Marketing Mgmt,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingMgmt@exchange.Cobaltgroup.com|List- Marketing Mgmt'
'CN=List- Marketing Mgmt,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingMgmt@main.cobaltgroup.com|List- Marketing Mgmt'
'CN=List- Marketing Mgmt,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingMgmt@cobalt.com|List- Marketing Mgmt'
'CN=List- Marketing Mgmt,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingMgmt@cobaltgroup.com|List- Marketing Mgmt'
'CN=List- Marketing Orders 911,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|Orders911@exchange.Cobaltgroup.com|List- Marketing Orders 911'
'CN=List- Marketing Orders 911,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|Orders911@main.cobaltgroup.com|List- Marketing Orders 911'
'CN=List- Marketing Orders 911,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|Orders911@cobalt.com|List- Marketing Orders 911'
'CN=List- Marketing Orders 911,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|Orders911@cobaltgroup.com|List- Marketing Orders 911'
'CN=List- Marketing PIC Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingPICTeam@exchange.Cobaltgroup.com|List- Marketing PIC Team'
'CN=List- Marketing PIC Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingPICTeam@main.cobaltgroup.com|List- Marketing PIC Team'
'CN=List- Marketing PIC Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingPICTeam@cobalt.com|List- Marketing PIC Team'
'CN=List- Marketing PIC Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingPICTeam@cobaltgroup.com|List- Marketing PIC Team'
'CN=List- Marketing ProdMktg,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingProdMktg@exchange.Cobaltgroup.com|List- Marketing ProdMktg'
'CN=List- Marketing ProdMktg,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingProdMktg@main.cobaltgroup.com|List- Marketing ProdMktg'
'CN=List- Marketing ProdMktg,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingProdMktg@cobalt.com|List- Marketing ProdMktg'
'CN=List- Marketing ProdMktg,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingProdMktg@cobaltgroup.com|List- Marketing ProdMktg'
'CN=List- Marketing Strategic,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingStrategic@exchange.Cobaltgroup.com|List- Marketing Strategic'
'CN=List- Marketing Strategic,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingStrategic@main.cobaltgroup.com|List- Marketing Strategic'
'CN=List- Marketing Strategic,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingStrategic@cobalt.com|List- Marketing Strategic'
'CN=List- Marketing Strategic,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingStrategic@cobaltgroup.com|List- Marketing Strategic'
'CN=List- Marketing Surveys,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|marketingsurveys@exchange.Cobaltgroup.com|List- Marketing Surveys'
'CN=List- Marketing Surveys,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|marketingsurveys@cobaltgroup.com|List- Marketing Surveys'
'CN=List- Marketing Surveys,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|marketingsurveys@cobalt.com|List- Marketing Surveys'
'CN=List- Marketing Surveys,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|marketingsurveys@main.cobaltgroup.com|List- Marketing Surveys'
'CN=List- Marketing T&C,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingT&C@exchange.Cobaltgroup.com|List- Marketing T&C'
'CN=List- Marketing T&C,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingT&C@main.cobaltgroup.com|List- Marketing T&C'
'CN=List- Marketing T&C,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingT&C@cobalt.com|List- Marketing T&C'
'CN=List- Marketing T&C,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MarketingT&C@cobaltgroup.com|List- Marketing T&C'
'CN=List- Master Site Operators,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MasterSiteOperators@exchange.Cobaltgroup.com|List- Master Site Operators'
'CN=List- Master Site Operators,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MasterSiteOperators@main.cobaltgroup.com|List- Master Site Operators'
'CN=List- Master Site Operators,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MasterSiteOperators@cobalt.com|List- Master Site Operators'
'CN=List- Master Site Operators,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|MasterSiteOperators@cobaltgroup.com|List- Master Site Operators'
'CN=List- Media Services,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|mediaservices4@cobalt.com|List- Media Services'
'CN=List- Media Services,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|mediaservices3@main.cobaltgroup.com|List- Media Services'
'CN=List- Media Services,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|mediaservices@exchange.Cobaltgroup.com|List- Media Services'
'CN=List- Media Services,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|mediaservices@cobaltgroup.com|List- Media Services'
'CN=List- Metrics - Operational,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|metricsops@main.cobaltgroup.com|List- Metrics - Operational'
'CN=List- Metrics - Operational,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|metricsops@exchange.Cobaltgroup.com|List- Metrics - Operational'
'CN=List- Metrics - Operational,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|metricsops@cobaltgroup.com|List- Metrics - Operational'
'CN=List- Metrics - Operational,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|metricsops@cobalt.com|List- Metrics - Operational'
'CN=List- Metrics - Operational,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|metricsops@Austin.CobaltGroup.com|List- Metrics - Operational'
'CN=List- MSAll,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msall@cobaltgroup.com|List- MSAll'
'CN=List- MSAll,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msall@exchange.Cobaltgroup.com|List- MSAll'
'CN=List- MSAll,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msall@cobalt.com|List- MSAll'
'CN=List- MSAll,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msall@main.cobaltgroup.com|List- MSAll'
'CN=List- MSDev,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msdev@cobaltgroup.com|List- MSDev'
'CN=List- MSDev,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msdev@exchange.Cobaltgroup.com|List- MSDev'
'CN=List- MSDev,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msdev@cobalt.com|List- MSDev'
'CN=List- MSDev,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msdev@main.cobaltgroup.com|List- MSDev'
'CN=List- MSleads,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msleads@cobaltgroup.com|List- MSleads'
'CN=List- MSleads,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msleads@exchange.Cobaltgroup.com|List- MSleads'
'CN=List- MSleads,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msleads@cobalt.com|List- MSleads'
'CN=List- MSleads,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|msleads@main.cobaltgroup.com|List- MSleads'
'CN=List- NADA 20 Groups,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada21@cobaltgroup.com|List- NADA 20 Groups'
'CN=List- NADA 20 Groups,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada21@exchange.Cobaltgroup.com|List- NADA 20 Groups'
'CN=List- NADA 20 Groups,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada21@cobalt.com|List- NADA 20 Groups'
'CN=List- NADA 20 Groups,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada21@main.cobaltgroup.com|List- NADA 20 Groups'
'CN=List- NADA 2006 Google Lounge,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada2006google@cobaltgroup.com|List- NADA 2006 Google Lounge'
'CN=List- NADA 2006 Google Lounge,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada2006google@exchange.Cobaltgroup.com|List- NADA 2006 Google Lounge'
'CN=List- NADA 2006 Google Lounge,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada2006google@main.cobaltgroup.com|List- NADA 2006 Google Lounge'
'CN=List- NADA 2006 Google Lounge,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada2006google@cobalt.com|List- NADA 2006 Google Lounge'
'CN=List- NADA 2006 Sales,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada2006sales@cobaltgroup.com|List- NADA 2006 Sales'
'CN=List- NADA 2006 Sales,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada2006sales@exchange.Cobaltgroup.com|List- NADA 2006 Sales'
'CN=List- NADA 2006 Sales,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada2006sales@main.cobaltgroup.com|List- NADA 2006 Sales'
'CN=List- NADA 2006 Sales,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada2006sales@cobalt.com|List- NADA 2006 Sales'
'CN=List- NADA Attendees,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nadaattendees@cobalt.com|List- NADA Attendees'
'CN=List- NADA Attendees,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nadaattendees@main.cobaltgroup.com|List- NADA Attendees'
'CN=List- NADA Attendees,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nadaattendees@exchange.Cobaltgroup.com|List- NADA Attendees'
'CN=List- NADA Attendees,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nadaattendees@cobaltgroup.com|List- NADA Attendees'
'CN=List- NADA Committee,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada@cobaltgroup.com|List- NADA Committee'
'CN=List- NADA Committee,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada@exchange.Cobaltgroup.com|List- NADA Committee'
'CN=List- NADA Committee,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada@cobalt.com|List- NADA Committee'
'CN=List- NADA Committee,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nada@main.cobaltgroup.com|List- NADA Committee'
'CN=List- NADA IT SUPPORT,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|NADAIT@cobaltgroup.com|List- NADA IT SUPPORT'
'CN=List- NADA IT SUPPORT,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|NADAIT@exchange.Cobaltgroup.com|List- NADA IT SUPPORT'
'CN=List- NADA IT SUPPORT,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|NADAIT@cobalt.com|List- NADA IT SUPPORT'
'CN=List- NADA IT SUPPORT,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|NADAIT@main.cobaltgroup.com|List- NADA IT SUPPORT'
'CN=List- New Account,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|newaccount@cobalt.com|List- New Account'
'CN=List- New Account,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|newaccount@main.cobaltgroup.com|List- New Account'
'CN=List- New Account,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|newaccount@exchange.Cobaltgroup.com|List- New Account'
'CN=List- New Account,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|newaccount@cobaltgroup.com|List- New Account'
'CN=List- Newhires,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|newhires@exchange.Cobaltgroup.com|List- Newhires'
'CN=List- Nitra A Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraateam@cobaltgroup.com|List- Nitra A Team'
'CN=List- Nitra A Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraateam@exchange.cobaltgroup.com|List- Nitra A Team'
'CN=List- Nitra A Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraateam@Austin.CobaltGroup.com|List- Nitra A Team'
'CN=List- Nitra Admin,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitra_admin@main.cobaltgroup.com|List- Nitra Admin'
'CN=List- Nitra Admin,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitra_admin@cobalt.com|List- Nitra Admin'
'CN=List- Nitra Admin,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitra_admin@exchange.cobaltgroup.com|List- Nitra Admin'
'CN=List- Nitra Admin,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitra_admin@cobaltgroup.com|List- Nitra Admin'
'CN=List- Nitra Admin,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitra_admin@Austin.CobaltGroup.com|List- Nitra Admin'
'CN=List- Nitra Alpha,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraalpha@cobaltgroup.com|List- Nitra Alpha'
'CN=List- Nitra Alpha,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraalpha@exchange.Cobaltgroup.com|List- Nitra Alpha'
'CN=List- Nitra Alpha,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraalpha@main.cobaltgroup.com|List- Nitra Alpha'
'CN=List- Nitra Alpha,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraalpha@cobalt.com|List- Nitra Alpha'
'CN=List- Nitra Alpha,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraalpha@Austin.CobaltGroup.com|List- Nitra Alpha'
'CN=List- Nitra Assets,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraassets@cobalt.com|List- Nitra Assets'
'CN=List- Nitra Assets,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraassets@main.cobaltgroup.com|List- Nitra Assets'
'CN=List- Nitra Assets,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraassets@exchange.Cobaltgroup.com|List- Nitra Assets'
'CN=List- Nitra Assets,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraassets@cobaltgroup.com|List- Nitra Assets'
'CN=List- Nitra B Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrabteam@cobaltgroup.com|List- Nitra B Team'
'CN=List- Nitra B Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrabteam@exchange.Cobaltgroup.com|List- Nitra B Team'
'CN=List- Nitra B Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrabteam@main.cobaltgroup.com|List- Nitra B Team'
'CN=List- Nitra B Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrabteam@cobalt.com|List- Nitra B Team'
'CN=List- Nitra B Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrabteam@Austin.CobaltGroup.com|List- Nitra B Team'
'CN=List- Nitra Bugzilla Notify,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrabugnotify@cobaltgroup.com|List- Nitra Bugzilla Notify'
'CN=List- Nitra Bugzilla Notify,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrabugnotify@exchange.Cobaltgroup.com|List- Nitra Bugzilla Notify'
'CN=List- Nitra Bugzilla Notify,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrabugnotify@cobalt.com|List- Nitra Bugzilla Notify'
'CN=List- Nitra Bugzilla Notify,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrabugnotify@main.cobaltgroup.com|List- Nitra Bugzilla Notify'
'CN=List- Nitra Build,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrabuild@cobaltgroup.com|List- Nitra Build'
'CN=List- Nitra Build,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrabuild@exchange.Cobaltgroup.com|List- Nitra Build'
'CN=List- Nitra Capacity Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitra-capacity-team@cobaltgroup.com|List- Nitra Capacity Team'
'CN=List- Nitra Capacity Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitra-capacity-team@exchange.Cobaltgroup.com|List- Nitra Capacity Team'
'CN=List- Nitra Capacity Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitra-capacity-team@cobalt.com|List- Nitra Capacity Team'
'CN=List- Nitra Capacity Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitra-capacity-team@main.cobaltgroup.com|List- Nitra Capacity Team'
'CN=List- Nitra CCB,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraccb@cobalt.com|List- Nitra CCB'
'CN=List- Nitra CCB,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraccb@main.cobaltgroup.com|List- Nitra CCB'
'CN=List- Nitra CCB,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraccb@exchange.Cobaltgroup.com|List- Nitra CCB'
'CN=List- Nitra CCB,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraccb@cobaltgroup.com|List- Nitra CCB'
'CN=List- Nitra Changes,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrachanges@cobaltgroup.com|List- Nitra Changes'
'CN=List- Nitra Changes,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrachanges@exchange.Cobaltgroup.com|List- Nitra Changes'
'CN=List- Nitra Changes,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrachanges@cobalt.com|List- Nitra Changes'
'CN=List- Nitra Changes,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrachanges@main.cobaltgroup.com|List- Nitra Changes'
'CN=List- Nitra Collections,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitracollections@cobalt.com|List- Nitra Collections'
'CN=List- Nitra Collections,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitracollections@main.cobaltgroup.com|List- Nitra Collections'
'CN=List- Nitra Collections,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitracollections@exchange.Cobaltgroup.com|List- Nitra Collections'
'CN=List- Nitra Collections,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitracollections@cobaltgroup.com|List- Nitra Collections'
'CN=List- Nitra Deployment,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitradep@cobaltgroup.com|List- Nitra Deployment'
'CN=List- Nitra Deployment,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitradep@exchange.Cobaltgroup.com|List- Nitra Deployment'
'CN=List- Nitra Deployment,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitradep@cobalt.com|List- Nitra Deployment'
'CN=List- Nitra Deployment,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitradep@main.cobaltgroup.com|List- Nitra Deployment'
'CN=List- Nitra Designs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitradesigns@cobaltgroup.com|List- Nitra Designs'
'CN=List- Nitra Designs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitradesigns@exchange.Cobaltgroup.com|List- Nitra Designs'
'CN=List- Nitra Designs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitradesigns@cobalt.com|List- Nitra Designs'
'CN=List- Nitra Designs,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitradesigns@main.cobaltgroup.com|List- Nitra Designs'
'CN=List- Nitra Dev,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitradev@cobaltgroup.com|List- Nitra Dev'
'CN=List- Nitra Dev,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitradev@exchange.cobaltgroup.com|List- Nitra Dev'
'CN=List- Nitra Dev,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitradev@Austin.CobaltGroup.com|List- Nitra Dev'
'CN=List- Nitra Hendrick,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|hendricknitra@cobalt.com|List- Nitra Hendrick'
'CN=List- Nitra Hendrick,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|hendricknitra@main.cobaltgroup.com|List- Nitra Hendrick'
'CN=List- Nitra Hendrick,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|hendricknitra@exchange.Cobaltgroup.com|List- Nitra Hendrick'
'CN=List- Nitra Hendrick,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|hendricknitra@cobaltgroup.com|List- Nitra Hendrick'
'CN=List- Nitra Leads,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraleads@exchange.cobaltgroup.com|List- Nitra Leads'
'CN=List- Nitra Leads,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraleads@cobaltgroup.com|List- Nitra Leads'
'CN=List- Nitra Leads,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraleads@Austin.CobaltGroup.com|List- Nitra Leads'
'CN=List- Nitra N2O,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|N2O@cobaltgroup.com|List- Nitra N2O'
'CN=List- Nitra N2O,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|N2O@exchange.Cobaltgroup.com|List- Nitra N2O'
'CN=List- Nitra N2O,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|N2O@cobalt.com|List- Nitra N2O'
'CN=List- Nitra N2O,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|N2O@main.cobaltgroup.com|List- Nitra N2O'
'CN=List- Nitra Oracle 9i,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|NitraOracle9i@exchange.Cobaltgroup.com|List- Nitra Oracle 9i'
'CN=List- Nitra Oracle 9i,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|NitraOracle9i@cobaltgroup.com|List- Nitra Oracle 9i'
'CN=List- Nitra Oracle 9i,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|NitraOracle9i@cobalt.com|List- Nitra Oracle 9i'
'CN=List- Nitra Oracle 9i,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|NitraOracle9i@main.cobaltgroup.com|List- Nitra Oracle 9i'
'CN=List- Nitra Platform Support,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|platformsupport@main.cobaltgroup.com|List- Nitra Platform Support'
'CN=List- Nitra Platform Support,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|platformsupport@cobalt.com|List- Nitra Platform Support'
'CN=List- Nitra Platform Support,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|platformsupport@exchange.cobaltgroup.com|List- Nitra Platform Support'
'CN=List- Nitra Platform Support,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|platformsupport@cobaltgroup.com|List- Nitra Platform Support'
'CN=List- Nitra Platform Support,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|platformsupport@Austin.CobaltGroup.com|List- Nitra Platform Support'
'CN=List- Nitra Product,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraproduct@exchange.Cobaltgroup.com|List- Nitra Product'
'CN=List- Nitra Product,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraproduct2@cobaltgroup.com|List- Nitra Product'
'CN=List- Nitra Product,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraproduct@cobalt.com|List- Nitra Product'
'CN=List- Nitra Product,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraproduct@main.cobaltgroup.com|List- Nitra Product'
'CN=List- Nitra RVC,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrarvc@cobaltgroup.com|List- Nitra RVC'
'CN=List- Nitra RVC,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrarvc@exchange.Cobaltgroup.com|List- Nitra RVC'
'CN=List- Nitra RVC,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrarvc@cobalt.com|List- Nitra RVC'
'CN=List- Nitra RVC,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitrarvc@main.cobaltgroup.com|List- Nitra RVC'
'CN=List- Nitra Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraegt2@main.cobaltgroup.com|List- Nitra Team'
'CN=List- Nitra Team,CN=Recipients,CN=Users,DC=main,DC=cobaltgroup,DC=com|nitraegt2@exchange.Cobaltgroup.com|List- Nitra Team'
